customer_id,order_day,restaurant_id,rest_type,cuisine,order_value,group_size
1000014,10.0,R47606,Fine Dining,North Indian,2931.96,4
1000014,16.3,R13924,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",2813.13,4
1000014,19.0,R14691,Fine Dining,North Indian,1869.82,4
1000014,31.9,R13814,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",1565.9,4
1000014,52.1,R38198,Fine Dining,North Indian,2765.75,4
1000014,54.6,R18481,"Cafe, Bakery","Cafe, Continental, Beverages, Burger, Desserts, Pizza, Bakery, European",1525.67,4
1000014,66.0,R06035,Fine Dining,North Indian,2909.11,4
1000014,72.7,R48718,Casual Dining,"Chinese, North Indian, Salad, Fast Food",1510.77,4
1000014,86.9,R13227,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",2847.45,4
1000014,98.4,R49438,Microbrewery,"Continental, North Indian, Italian, South Indian, Finger Food",1470.0,4
1000014,101.5,R42527,Casual Dining,"Italian, Continental, Pizza",1418.05,4
1000014,106.2,R40027,"Casual Dining, Bar","American, Tex-Mex, Burger, BBQ, Mexican",1410.08,4
1000014,114.1,R11700,Fine Dining,North Indian,3716.89,4
1000014,122.5,R05471,Fine Dining,North Indian,2641.54,4
1000014,125.1,R42775,Casual Dining,"Rajasthani, North Indian",2521.74,4
1000014,129.5,R47606,Fine Dining,North Indian,1830.85,4
1000016,10.7,R21219,Quick Bites,"Fast Food, North Indian",430.93,2
1000016,12.8,R12085,Cafe,Cafe,480.29,2
1000016,14.9,R40440,Quick Bites,South Indian,350.67,2
1000016,17.9,R11716,Quick Bites,"North Indian, Chinese, Biryani",248.21,2
1000016,27.4,R14846,Quick Bites,"South Indian, Fast Food",166.97,2
1000016,35.2,R22734,Quick Bites,Biryani,276.49,2
1000016,41.3,R19557,Quick Bites,"North Indian, Biryani",402.15,2
1000016,55.3,R28037,Quick Bites,"Italian, Pizza, Beverages",335.57,2
1000016,70.3,R39007,Quick Bites,"Hyderabadi, Biryani",311.81,2
1000016,78.3,R10748,Quick Bites,"South Indian, North Indian",197.62,2
1000016,82.1,R30500,Quick Bites,"North Indian, Chinese, Fast Food",346.73,2
1000016,89.2,R04053,Quick Bites,"Arabian, BBQ, Rolls, Chinese",622.13,2
1000016,97.9,R20592,Quick Bites,South Indian,267.26,2
1000016,104.3,R31468,Quick Bites,"North Indian, Biryani",630.61,2
1000016,106.4,R44655,Quick Bites,"North Indian, Chinese",338.15,2
1000016,108.4,R30828,Quick Bites,"Chinese, Tibetan, Momos",223.74,2
1000016,118.9,R48669,Quick Bites,"North Indian, Chinese",468.13,2
1000016,123.1,R17001,Quick Bites,"South Indian, North Indian, Chinese, Street Food, Juices",585.38,2
1000016,124.3,R17908,Quick Bites,"Fast Food, Beverages",395.99,2
1000016,129.9,R26524,Quick Bites,"Biryani, Hyderabadi, Chinese",490.21,2
1000016,132.1,R35566,Quick Bites,"South Indian, Chinese, North Indian",216.93,2
1000016,141.4,R17591,Delivery,North Indian,573.23,2
1000016,150.4,R42183,Quick Bites,"Asian, Chinese, Momos, Fast Food, Indonesian, Korean",666.08,2
1000016,155.5,R42537,Bakery,Bakery,310.58,2
1000016,163.5,R24309,Quick Bites,"Mughlai, Chinese, South Indian",334.31,2
1000017,7.1,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",791.77,6
1000017,7.9,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",413.9,6
1000017,20.1,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",625.8,6
1000017,24.6,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",407.45,6
1000017,27.5,R14691,Fine Dining,North Indian,2621.46,6
1000018,24.4,R14573,Casual Dining,"Biryani, South Indian, North Indian, Chinese",671.19,3
1000018,40.6,R29775,Casual Dining,"North Indian, Chinese, Mughlai",531.55,3
1000018,45.3,R41323,Quick Bites,"North Indian, Kebab, Biryani, Rolls",459.41,3
1000018,60.4,R01498,Quick Bites,"Bengali, North Indian, Oriya",349.91,3
1000018,71.3,R40460,Quick Bites,"North Indian, Street Food",305.17,3
1000018,77.1,R34901,Quick Bites,"Pizza, Fast Food",447.98,3
1000018,88.1,R01230,Casual Dining,"South Indian, Continental, North Indian",426.96,3
1000018,98.7,R45763,Quick Bites,"South Indian, North Indian, Street Food",292.25,3
1000018,110.3,R27057,Quick Bites,"Mangalorean, South Indian",153.18,3
1000018,117.3,R21806,Quick Bites,"Fast Food, Burger",88.98,3
1000019,4.6,R14691,Fine Dining,North Indian,2579.59,3
1000019,8.9,R13227,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",1855.58,3
1000019,15.3,R08953,Casual Dining,"Chinese, Indonesian, Japanese, Malaysian, Thai, Vietnamese, Momos",992.25,3
1000019,18.4,R48209,Bar,"Continental, Chinese",1717.89,3
1000019,22.5,R42666,Fine Dining,North Indian,1764.82,3
1000019,24.2,R14691,Fine Dining,North Indian,2383.18,3
1000019,26.4,R13924,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",3022.99,3
1000019,34.8,R46961,Fine Dining,North Indian,2005.57,3
1000019,38.9,R13814,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",2030.84,3
1000019,42.5,R14691,Fine Dining,North Indian,2929.75,3
1000019,45.8,R49723,"Casual Dining, Cafe","North Indian, Continental, Italian, Cafe, Pizza, Finger Food",1018.2,3
1000019,55.1,R13814,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",1666.86,3
1000019,59.4,R13924,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",2663.64,3
1000019,68.3,R47606,Fine Dining,North Indian,2834.11,3
1000019,71.2,R42007,Fine Dining,North Indian,2120.7,3
1000019,83.7,R38198,Fine Dining,North Indian,2245.53,3
1000019,88.4,R36161,"Casual Dining, Bar","Asian, American, Mexican",1637.16,3
1000019,91.2,R07075,Casual Dining,"Biryani, Mughlai, Chinese, North Indian",735.86,3
1000019,94.2,R42666,Fine Dining,North Indian,1910.29,3
1000019,99.6,R13814,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",2240.13,3
1000019,106.9,R37701,Fine Dining,North Indian,1108.44,3
1000019,111.9,R32538,Casual Dining,"Andhra, North Indian, Chinese, Seafood",600.07,3
1000019,119.9,R38198,Fine Dining,North Indian,2953.85,3
1000019,122.8,R11700,Fine Dining,North Indian,2197.6,3
1000019,125.7,R37701,Fine Dining,North Indian,1424.66,3
1000019,129.8,R42542,"Casual Dining, Cafe","Italian, Salad, Healthy Food, Cafe, Asian, Desserts, Pizza",915.12,3
1000019,132.1,R37701,Fine Dining,North Indian,2400.81,3
1000019,134.4,R06035,Fine Dining,North Indian,1329.41,3
1000019,148.7,R14691,Fine Dining,North Indian,2876.43,3
1000019,158.8,R06035,Fine Dining,North Indian,2106.62,3
1000019,171.9,R13227,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",3130.12,3
1000019,175.2,R14691,Fine Dining,North Indian,2883.31,3
1000019,176.4,R46961,Fine Dining,North Indian,1187.42,3
1000020,6.5,R44208,Casual Dining,"North Indian, Biryani",1167.55,4
1000020,11.1,R41692,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",1456.19,4
1000020,15.4,R05251,Casual Dining,"North Indian, Chinese, Fast Food",261.38,4
1000020,31.7,R01186,Casual Dining,"Chinese, North Indian",399.7,4
1000020,47.7,R42124,Casual Dining,"South Indian, Andhra, Chinese",1158.53,4
1000020,55.1,R45356,Casual Dining,"Burger, Desserts, Italian, Pizza, Salad",579.11,4
1000020,57.6,R32378,Casual Dining,"Seafood, Mangalorean, North Indian, Chinese",651.78,4
1000020,63.8,R50503,Casual Dining,"Andhra, Biryani",1379.78,4
1000021,19.0,R31641,Pub,"Finger Food, Chinese, Italian, Burger",1032.28,2
1000021,25.2,R24571,Pub,"Continental, American, Chinese, BBQ, Salad, Italian",1434.85,2
1000021,38.8,R45567,Pub,"Finger Food, Salad, Chinese, Continental",1459.29,2
1000022,4.0,R28198,Casual Dining,"North Indian, Mughlai",825.66,1
1000022,8.6,R22138,Casual Dining,South Indian,503.14,1
1000022,18.0,R06791,Delivery,"North Indian, Chinese, Biryani",367.11,1
1000022,63.7,R47058,Casual Dining,"North Indian, Chinese, European",396.43,1
1000022,71.3,R31326,Quick Bites,"Biryani, Kebab",391.9,1
1000022,110.4,R14852,Casual Dining,"Seafood, Konkan, Mangalorean",983.15,1
1000022,172.0,R16272,Casual Dining,"Andhra, Chinese, North Indian, Hyderabadi",448.77,1
1000023,0.7,R42281,Casual Dining,"South Indian, Biryani, Chinese, North Indian",549.93,2
1000023,2.9,R44582,Quick Bites,Fast Food,239.78,2
1000023,4.0,R11620,Quick Bites,"Mangalorean, South Indian",271.13,2
1000023,4.6,R33888,Quick Bites,"Bihari, North Indian",269.01,2
1000023,5.2,R10650,Quick Bites,Biryani,190.16,2
1000023,5.6,R31042,Quick Bites,"North Indian, South Indian, Chinese",189.98,2
1000023,6.5,R20749,Dessert Parlor,"Mithai, Street Food",337.4,2
1000023,7.7,R46728,Cafe,"Cafe, American, Italian, Burger",656.61,2
1000023,10.4,R48303,Quick Bites,North Indian,269.33,2
1000023,11.6,R20731,Dessert Parlor,Ice Cream,288.81,2
1000023,12.3,R48453,Quick Bites,"North Indian, Street Food, Chinese, Fast Food",305.16,2
1000023,13.4,R49772,Dessert Parlor,Desserts,218.88,2
1000023,15.2,R34747,"Takeaway, Delivery","Kebab, Rolls",656.95,2
1000023,15.8,R27125,Quick Bites,"North Indian, Chinese",434.56,2
1000023,16.6,R29821,"Takeaway, Delivery","Bakery, Desserts",429.05,2
1000023,18.7,R16269,Quick Bites,Street Food,105.36,2
1000023,19.4,R39017,Quick Bites,"Street Food, North Indian",183.73,2
1000023,19.8,R01317,Quick Bites,"Juices, Fast Food",146.82,2
1000023,20.0,R12669,Casual Dining,"North Indian, Chinese",354.97,2
1000023,20.5,R27057,Quick Bites,"Mangalorean, South Indian",529.9,2
1000023,25.4,R19665,Cafe,"Cafe, Fast Food",510.46,2
1000023,27.4,R29833,Quick Bites,"North Indian, South Indian, Mangalorean",256.29,2
1000023,29.8,R38503,Quick Bites,"Fast Food, North Indian, Rolls",221.63,2
1000023,31.6,R42157,Quick Bites,Chinese,256.8,2
1000023,32.8,R45669,Quick Bites,"South Indian, Seafood",262.02,2
1000023,35.6,R33799,Quick Bites,"Tibetan, Chinese, Momos",393.06,2
1000023,37.2,R08634,Beverage Shop,"Juices, Fast Food",137.12,2
1000023,38.9,R31087,Quick Bites,Healthy Food,344.06,2
1000023,39.2,R10449,Quick Bites,"South Indian, North Indian, Chinese, Street Food",254.65,2
1000023,41.4,R50525,Casual Dining,"North Indian, Chinese, Biryani",421.63,2
1000023,43.2,R37495,Dessert Parlor,Ice Cream,210.59,2
1000023,45.4,R01082,"Takeaway, Delivery","Desserts, Ice Cream, Beverages",333.5,2
1000023,45.5,R21495,Quick Bites,"North Indian, Chinese, Fast Food",274.7,2
1000023,46.4,R34650,Quick Bites,Maharashtrian,102.43,2
1000023,48.6,R39153,Quick Bites,South Indian,247.1,2
1000023,48.7,R32738,Delivery,"Biryani, North Indian",712.79,2
1000023,51.6,R01788,Casual Dining,"North Indian, Biryani, Chinese",459.89,2
1000023,53.1,R02799,Quick Bites,Fast Food,158.88,2
1000023,54.2,R40524,Quick Bites,South Indian,233.87,2
1000023,54.9,R18686,Quick Bites,"Fast Food, Pizza",311.29,2
1000023,56.7,R21883,Quick Bites,"Fast Food, Street Food",260.72,2
1000023,58.4,R32052,Quick Bites,North Indian,395.48,2
1000023,61.8,R47666,Casual Dining,North Indian,559.6,2
1000023,62.6,R21614,Quick Bites,"Bengali, North Indian",405.35,2
1000023,63.3,R39092,"Beverage Shop, Quick Bites","Beverages, Fast Food",414.91,2
1000023,65.0,R32108,"Takeaway, Delivery",North Indian,312.04,2
1000023,66.0,R01814,Delivery,"North Indian, Chinese, BBQ",583.68,2
1000023,67.8,R32099,Quick Bites,"Fast Food, Juices",372.17,2
1000023,71.0,R36552,Quick Bites,Fast Food,272.64,2
1000023,72.8,R39385,Quick Bites,South Indian,258.79,2
1000023,73.9,R02044,Quick Bites,"North Indian, Chinese, Biryani, Rolls",477.2,2
1000023,77.2,R14817,Cafe,"Cafe, Continental, Fast Food",665.42,2
1000023,78.1,R01144,Quick Bites,"Rolls, Chinese",233.01,2
1000023,80.5,R36500,Quick Bites,South Indian,169.23,2
1000023,81.7,R24009,Quick Bites,"Street Food, Beverages, Fast Food",223.09,2
1000023,82.4,R17570,Cafe,"Cafe, Tea, North Indian",506.36,2
1000023,84.7,R44531,Dessert Parlor,"Desserts, Ice Cream",204.14,2
1000023,85.1,R31981,Quick Bites,"Fast Food, North Indian, Chinese, Mughlai, Rolls",533.63,2
1000023,85.8,R08885,Bakery,"Bakery, Desserts",490.18,2
1000023,87.4,R41889,Dessert Parlor,Desserts,178.68,2
1000023,89.6,R17828,Quick Bites,"South Indian, Fast Food",303.06,2
1000023,90.1,R19902,Quick Bites,"South Indian, North Indian",342.34,2
1000023,95.8,R28290,Quick Bites,"North Indian, South Indian, Chinese",422.63,2
1000023,97.1,R44697,Delivery,"Healthy Food, Sandwich",227.17,2
1000023,98.9,R33903,Quick Bites,"Biryani, Mughlai",367.23,2
1000023,101.8,R48073,Quick Bites,"Fast Food, Rolls",137.87,2
1000023,102.5,R34741,Cafe,"Cafe, Italian, Burger, American, Steak",766.14,2
1000023,103.5,R11701,Casual Dining,"Steak, Italian, Continental, American, Burger, BBQ, Salad",1219.47,2
1000023,103.9,R34918,Casual Dining,"North Indian, Chinese",445.2,2
1000023,105.2,R23392,Quick Bites,"Pizza, South Indian, Healthy Food",689.93,2
1000023,105.4,R32033,Dessert Parlor,"Bakery, Desserts, Beverages",450.0,2
1000023,108.3,R48056,Quick Bites,North Indian,300.29,2
1000023,110.8,R13506,Quick Bites,South Indian,158.58,2
1000023,112.1,R44056,Quick Bites,"North Indian, Fast Food",340.45,2
1000023,113.0,R30568,Cafe,"Cafe, North Indian, Pizza, Sandwich, Salad",542.42,2
1000023,115.0,R39580,Dessert Parlor,"Ice Cream, Desserts",415.99,2
1000023,115.8,R14833,Quick Bites,Street Food,119.34,2
1000023,117.2,R17481,Quick Bites,"North Indian, South Indian",470.03,2
1000023,119.2,R04558,Mess,"Kerala, Biryani, South Indian",208.46,2
1000023,122.7,R26256,Cafe,"Cafe, American, Italian, Burger",344.62,2
1000023,123.4,R38216,"Sweet Shop, Quick Bites","Mithai, Street Food",134.17,2
1000023,125.3,R04763,Quick Bites,"Rolls, North Indian, Chinese, Biryani",707.3,2
1000023,125.8,R29585,Quick Bites,Biryani,169.52,2
1000023,127.4,R45801,Quick Bites,"Fast Food, Street Food",178.29,2
1000023,129.8,R26616,Quick Bites,"Chinese, Fast Food, Asian, Beverages, Nepalese, Tibetan",243.46,2
1000023,132.8,R28480,Quick Bites,"Chinese, North Indian",213.36,2
1000023,138.2,R15522,Quick Bites,"Fast Food, Rolls",141.31,2
1000023,138.7,R48592,Quick Bites,"Continental, Biryani, Italian, North Indian, Chinese",327.52,2
1000023,140.6,R40848,Delivery,"North Indian, Chinese",711.85,2
1000023,140.9,R23974,Casual Dining,"Andhra, Biryani, Seafood, North Indian",862.68,2
1000023,141.4,R01111,Quick Bites,Biryani,100.49,2
1000023,142.2,R30020,Delivery,"Fast Food, Burger, Sandwich, Pizza",176.36,2
1000023,145.9,R13482,Quick Bites,Fast Food,334.37,2
1000023,146.6,R19679,Quick Bites,North Indian,115.09,2
1000023,147.7,R17691,Casual Dining,"North Indian, Chinese, Andhra",555.4,2
1000023,148.9,R44853,Quick Bites,"North Indian, Chinese, Biryani",405.96,2
1000023,150.4,R26338,Quick Bites,"South Indian, North Indian, Chinese, Street Food",215.35,2
1000023,151.0,R48627,Delivery,"North Indian, Chinese, Momos",494.87,2
1000024,13.6,R10356,Cafe,"Cafe, Italian, Mexican, Chinese",503.15,1
1000024,17.3,R17608,Cafe,"Cafe, Continental, Tea, Beverages, Desserts",652.53,1
1000024,28.2,R45587,Cafe,"Cafe, Fast Food",845.66,1
1000024,52.0,R20830,Cafe,"Cafe, Fast Food, Beverages",513.35,1
1000024,83.1,R14759,Cafe,"Cafe, Healthy Food",858.69,1
1000024,98.7,R32674,Delivery,"Tea, Beverages",169.26,1
1000025,4.0,R19070,Lounge,"Fast Food, European",2057.14,1
1000025,7.3,R43904,"Pub, Cafe","North Indian, Continental, Cafe",1312.57,1
1000025,10.8,R16645,Casual Dining,"Asian, Beverages",906.37,1
1000025,11.9,R05524,Lounge,"Fast Food, European",1631.7,1
1000026,7.3,R10400,Cafe,"Cafe, Beverages",282.94,2
1000026,20.1,R00900,Cafe,"Cafe, Pizza, Fast Food",346.01,2
1000026,25.2,R29879,Cafe,"Cafe, Continental, Italian",520.88,2
1000026,30.4,R02549,Quick Bites,"North Indian, Kebab, Chinese, Fast Food",514.02,2
1000026,42.7,R35977,Dessert Parlor,"Bakery, Desserts, Beverages",444.15,2
1000026,52.1,R31954,"Casual Dining, Cafe","Pizza, Cafe, Italian",512.94,2
1000026,62.9,R09618,Cafe,"Cafe, Continental, Mexican",646.61,2
1000026,71.2,R24891,Cafe,"Cafe, Continental",434.74,2
1000026,81.4,R02478,Cafe,Cafe,478.64,2
1000026,86.0,R02478,Cafe,Cafe,510.32,2
1000026,99.8,R33448,Cafe,"Cafe, Chinese, Pizza, North Indian, Burger",753.32,2
1000026,101.3,R17629,Cafe,"Cafe, Healthy Food, Salad, Beverages",763.52,2
1000027,32.7,R36925,Quick Bites,South Indian,273.27,1
1000027,48.1,R39017,Quick Bites,"Street Food, North Indian",379.89,1
1000028,10.2,R35031,Quick Bites,Fast Food,213.74,1
1000028,23.3,R43619,Casual Dining,"North Indian, Chinese",951.96,1
1000028,51.7,R23831,Quick Bites,Chinese,347.32,1
1000028,66.4,R49698,Quick Bites,"South Indian, Chinese, Street Food",365.14,1
1000028,104.9,R46484,Quick Bites,"Fast Food, Rolls",176.67,1
1000028,132.6,R38509,Quick Bites,"North Indian, Chinese",435.17,1
1000028,147.5,R19902,Quick Bites,"South Indian, North Indian",267.8,1
1000028,158.6,R09175,Quick Bites,"Andhra, South Indian",361.8,1
1000029,42.6,R09013,Quick Bites,"Chinese, Street Food",325.05,1
1000030,3.2,R17858,Casual Dining,"North Indian, Biryani",1265.41,3
1000030,21.6,R06144,Casual Dining,"North Indian, Chinese, Biryani, Kebab, Juices",501.49,3
1000030,35.0,R39369,Casual Dining,"North Indian, Chinese, Mughlai",600.54,3
1000030,60.4,R02472,Casual Dining,"North Indian, Chinese, South Indian",840.46,3
1000030,64.5,R17192,Casual Dining,"Andhra, North Indian, Chinese, Biryani, Seafood",682.51,3
1000030,80.7,R31909,Casual Dining,"Asian, Malaysian, Chinese, Thai, Momos",813.21,3
1000030,84.1,R17664,Casual Dining,Thai,488.59,3
1000030,108.2,R31001,Casual Dining,"North Indian, Chinese",546.03,3
1000030,123.5,R03451,Casual Dining,"Mangalorean, Seafood, Chinese, Biryani",731.17,3
1000030,149.3,R04786,Casual Dining,"Maharashtrian, Seafood",1578.03,3
1000030,167.4,R40636,"Food Court, Quick Bites","Pizza, Fast Food",1327.14,3
1000030,171.0,R43691,Casual Dining,"North Indian, South Indian",1113.31,3
1000030,179.9,R02579,Casual Dining,"Biryani, North Indian, Chinese",1017.94,3
1000031,3.5,R19414,Casual Dining,"African, Burger",1262.52,5
1000031,7.6,R37786,Casual Dining,South Indian,957.98,5
1000031,10.2,R42055,Casual Dining,"Biryani, Chinese, North Indian, South Indian",1729.37,5
1000031,13.1,R41936,Casual Dining,Chinese,846.69,5
1000031,15.9,R07710,Casual Dining,"Mediterranean, Continental, Italian, Burger",336.98,5
1000031,22.0,R20406,Casual Dining,"Chinese, North Indian, Pizza, Italian",866.52,5
1000031,26.8,R15340,Casual Dining,"North Indian, Chinese",779.11,5
1000031,31.2,R46811,"Dessert Parlor, Quick Bites","Desserts, Beverages, Fast Food, Ice Cream",291.5,5
1000031,40.2,R42289,Casual Dining,"Healthy Food, North Indian, South Indian",571.95,5
1000031,43.4,R28951,Casual Dining,"North Indian, Mughlai, Biryani",1176.29,5
1000031,49.1,R05111,Casual Dining,"Biryani, Kerala, Seafood, South Indian",706.15,5
1000031,55.2,R24451,Casual Dining,"Chinese, Thai, Momos",568.42,5
1000031,71.5,R33445,Casual Dining,"Seafood, Biryani, South Indian, Chettinad, Chinese, Arabian, Andhra, Kerala",1053.08,5
1000031,76.4,R29462,Casual Dining,North Indian,1088.9,5
1000031,80.7,R29317,Casual Dining,"North Indian, Chinese, South Indian",889.47,5
1000031,83.4,R25840,Casual Dining,"Asian, Chinese, Japanese, BBQ",533.21,5
1000031,83.8,R07931,Casual Dining,North Indian,593.94,5
1000031,87.2,R36331,Casual Dining,"Andhra, North Indian, Chinese, Seafood",1020.54,5
1000032,14.9,R36189,Casual Dining,"Goan, Chinese, Biryani",1104.17,1
1000032,32.8,R39063,Quick Bites,South Indian,110.26,1
1000032,35.1,R23224,Cafe,Cafe,491.26,1
1000032,40.9,R31999,Quick Bites,"Chinese, Hyderabadi, North Indian",440.09,1
1000032,43.4,R00021,Cafe,"Cafe, Pizza, Fast Food, Beverages",778.64,1
1000033,6.3,R08147,Quick Bites,"Andhra, Biryani, North Indian",520.09,1
1000033,9.2,R34947,Quick Bites,"Burger, Beverages, Rolls",467.34,1
1000033,13.9,R00529,Quick Bites,"Sandwich, Beverages",310.16,1
1000033,17.4,R45372,Quick Bites,North Indian,323.48,1
1000033,26.5,R07358,Quick Bites,Kerala,228.92,1
1000033,32.2,R02199,Quick Bites,"North Indian, Fast Food",214.44,1
1000033,35.8,R16318,Quick Bites,"Biryani, Fast Food, Rolls",292.51,1
1000033,41.8,R11600,Quick Bites,"Pizza, Fast Food",454.58,1
1000033,49.9,R22034,Quick Bites,"North Indian, Chinese",131.12,1
1000033,51.4,R10931,Quick Bites,"Biryani, Fast Food",356.95,1
1000033,58.6,R07093,Quick Bites,Fast Food,314.28,1
1000033,62.1,R44069,Quick Bites,"North Indian, Arabian, Fast Food, Chinese",523.82,1
1000033,90.6,R03852,Quick Bites,"North Indian, Mughlai, Biryani, Chinese",599.02,1
1000033,91.9,R12739,Quick Bites,"Chinese, Continental, North Indian, Italian",86.17,1
1000033,96.2,R33479,Quick Bites,"Pizza, Fast Food",480.73,1
1000033,98.0,R28352,Quick Bites,"Burger, Fast Food",318.24,1
