customer_id,identity_segment,engagement_tier,age,income,cost_preference,preferred_price_tier,group_size,explore_prob,preferred_rest_type,order_frequency_days,base_churn_hazard,location
1000258,Student,regular,18,23036,474.0,Budget,1,0.35,Dessert Parlor,0.7,0.03,Indiranagar
1000259,Student,regular,21,19158,343.0,Budget,1,0.35,Cafe,9.7,0.03,Koramangala 1st Block
1000260,Family,trial_only,23,147939,511.0,Mid-range,1,0.15,Casual Dining,29.3,0.15,Majestic
1000261,Student,trial_only,20,31532,384.0,Budget,1,0.35,Dessert Parlor,18.0,0.15,Marathahalli
1000262,Couple,trial_only,32,72288,1709.0,Premium,3,0.3,Cafe,9.6,0.15,Koramangala 3rd Block
1000263,Office Worker,power_user,39,45698,273.0,Budget,1,0.2,Cafe,2.4,0.01,Koramangala 3rd Block
1000264,Student,regular,22,33274,351.0,Budget,2,0.35,Quick Bites,24.7,0.03,Indiranagar
1000265,Food Explorer,regular,33,117641,815.0,Mid-range,1,0.7,Beverage Shop,6.8,0.03,Koramangala 4th Block
1000266,Student,regular,23,17748,283.0,Budget,1,0.35,Beverage Shop,6.1,0.03,Banashankari
1000267,Office Worker,occasional,26,60567,208.0,Budget,1,0.2,Quick Bites,5.0,0.06,Indiranagar
1000268,Student,regular,19,24445,276.0,Budget,2,0.35,Quick Bites,8.3,0.03,Koramangala
1000269,Student,occasional,23,25869,254.0,Budget,1,0.35,Quick Bites,8.2,0.06,Koramangala 4th Block
1000270,Student,regular,23,31606,422.0,Budget,3,0.35,Dessert Parlor,8.5,0.03,Frazer Town
1000271,Student,occasional,18,12644,293.0,Budget,1,0.35,Dessert Parlor,2.1,0.06,Richmond Road
1000272,Student,trial_only,19,23086,267.0,Budget,1,0.35,Quick Bites,11.2,0.15,JP Nagar
1000273,Student,occasional,19,15412,253.0,Budget,3,0.35,Cafe,7.9,0.06,Koramangala 4th Block
1000274,Family,regular,20,150427,865.0,Mid-range,3,0.15,Cafe,4.7,0.03,Domlur
1000275,Family,regular,43,131581,811.0,Mid-range,1,0.15,Cafe,15.6,0.03,Brookefield
1000276,Office Worker,regular,23,74942,371.0,Budget,1,0.2,Delivery,12.9,0.03,Electronic City
1000277,Office Worker,occasional,38,84320,476.0,Budget,1,0.2,Quick Bites,16.2,0.06,Koramangala 7th Block
1000278,Office Worker,occasional,33,77402,394.0,Budget,1,0.2,Quick Bites,5.0,0.06,Banashankari
1000279,Couple,power_user,40,135414,422.0,Budget,1,0.3,Fine Dining,1.0,0.01,Marathahalli
1000280,Couple,trial_only,34,131105,1400.0,Premium,1,0.3,Fine Dining,51.3,0.15,Jayanagar
1000281,Student,occasional,24,25635,346.0,Budget,3,0.35,Dessert Parlor,9.6,0.06,Bellandur
1000282,Student,trial_only,19,19811,316.0,Budget,2,0.35,Food Court,14.0,0.15,Uttarahalli
1000283,Student,regular,21,18406,265.0,Budget,1,0.35,Dessert Parlor,4.1,0.03,Malleshwaram
1000284,Student,trial_only,18,19089,294.0,Budget,2,0.35,Cafe,22.6,0.15,HSR
1000285,Family,regular,49,132887,964.0,Mid-range,4,0.15,Fine Dining,7.1,0.03,HSR
1000286,Office Worker,regular,33,78210,387.0,Budget,2,0.2,Quick Bites,5.1,0.03,HSR
1000287,Student,trial_only,19,19178,369.0,Budget,1,0.35,Cafe,3.0,0.15,Ejipura
1000288,Office Worker,trial_only,37,64783,303.0,Budget,4,0.2,Quick Bites,26.9,0.15,HSR
1000289,Office Worker,occasional,40,54830,467.0,Budget,2,0.2,Cafe,16.0,0.06,Electronic City
1000290,Student,regular,18,25193,302.0,Budget,2,0.35,Dessert Parlor,7.3,0.03,Banashankari
1000291,Couple,regular,42,131876,1501.0,Premium,2,0.3,Microbrewery,5.1,0.03,Rajajinagar
1000292,Student,occasional,23,20298,226.0,Budget,2,0.35,Cafe,4.6,0.06,Jayanagar
1000293,Food Explorer,trial_only,28,71753,398.0,Budget,1,0.7,Beverage Shop,6.4,0.15,JP Nagar
1000294,Student,regular,22,15040,188.0,Budget,1,0.35,Quick Bites,4.1,0.03,HSR
1000295,Couple,power_user,41,99864,1030.0,Premium,2,0.3,Microbrewery,4.2,0.01,BTM
1000296,Food Explorer,occasional,31,76554,664.0,Mid-range,2,0.7,Cafe,7.1,0.06,Koramangala 5th Block
1000297,Food Explorer,occasional,34,52810,151.0,Budget,1,0.7,Dessert Parlor,71.6,0.06,Richmond Road
1000298,Couple,regular,25,146965,1067.0,Premium,2,0.3,Cafe,11.0,0.03,BTM
1000299,Couple,occasional,44,135964,1383.0,Premium,2,0.3,Pub,9.2,0.06,MG Road
1000300,Family,trial_only,53,94904,779.0,Mid-range,1,0.15,Casual Dining,17.0,0.15,Cunningham Road
1000301,Couple,regular,28,144440,1223.0,Premium,1,0.3,Fine Dining,4.7,0.03,Brigade Road
1000302,Student,occasional,21,16800,180.0,Budget,2,0.35,Dessert Parlor,12.4,0.06,Nagawara
1000303,Office Worker,occasional,27,55132,440.0,Budget,1,0.2,Casual Dining,4.1,0.06,Electronic City
1000304,Office Worker,occasional,30,37847,453.0,Budget,1,0.2,Casual Dining,7.7,0.06,Electronic City
1000305,Couple,trial_only,30,111207,1151.0,Premium,2,0.3,Cafe,66.6,0.15,Koramangala 5th Block
1000306,Office Worker,occasional,38,58871,465.0,Budget,1,0.2,Quick Bites,17.6,0.06,Banashankari
1000307,Office Worker,occasional,35,46040,419.0,Budget,1,0.2,Quick Bites,9.9,0.06,Brookefield
1000308,Family,regular,50,94623,709.0,Mid-range,4,0.15,Food Court,7.4,0.03,JP Nagar
1000309,Office Worker,occasional,37,86116,346.0,Budget,3,0.2,Quick Bites,10.4,0.06,Ulsoor
1000310,Student,regular,23,27178,378.0,Budget,1,0.35,Quick Bites,10.4,0.03,Bannerghatta Road
1000311,Office Worker,power_user,25,39178,327.0,Budget,1,0.2,Quick Bites,8.2,0.01,Kaggadasapura
1000312,Office Worker,occasional,37,38107,466.0,Budget,1,0.2,Casual Dining,12.2,0.06,BTM
1000313,Student,occasional,23,11750,445.0,Budget,2,0.35,Quick Bites,4.2,0.06,Marathahalli
1000314,Office Worker,trial_only,25,44838,560.0,Mid-range,2,0.2,Delivery,10.0,0.15,Bannerghatta Road
1000315,Office Worker,occasional,24,74287,501.0,Mid-range,1,0.2,Delivery,25.5,0.06,Electronic City
1000316,Office Worker,trial_only,36,33711,475.0,Budget,1,0.2,Casual Dining,80.4,0.15,Indiranagar
1000317,Office Worker,regular,30,44955,437.0,Budget,2,0.2,Delivery,3.4,0.03,Indiranagar
1000318,Family,occasional,31,64976,620.0,Mid-range,3,0.15,Casual Dining,7.0,0.06,Jayanagar
1000319,Office Worker,trial_only,30,68970,425.0,Budget,1,0.2,Casual Dining,35.8,0.15,Koramangala 5th Block
1000320,Food Explorer,regular,38,105132,744.0,Mid-range,1,0.7,Cafe,1.8,0.03,HSR
1000321,Food Explorer,trial_only,28,82328,697.0,Mid-range,1,0.7,Dessert Parlor,35.8,0.15,Commercial Street
1000322,Office Worker,occasional,29,84353,529.0,Mid-range,1,0.2,Casual Dining,19.6,0.06,Brigade Road
1000323,Office Worker,regular,30,71309,572.0,Mid-range,1,0.2,Cafe,3.1,0.03,New BEL Road
1000324,Office Worker,occasional,23,75834,434.0,Budget,2,0.2,Delivery,2.2,0.06,Jayanagar
1000325,Couple,regular,24,81367,1258.0,Premium,4,0.3,Microbrewery,3.0,0.03,Koramangala 3rd Block
1000326,Family,power_user,34,163820,420.0,Budget,2,0.15,Casual Dining,4.2,0.01,Church Street
1000327,Couple,regular,24,113111,1877.0,Premium,1,0.3,Lounge,7.8,0.03,Infantry Road
1000328,Office Worker,regular,36,35195,409.0,Budget,2,0.2,Delivery,5.2,0.03,Banaswadi
1000329,Family,regular,35,69916,930.0,Mid-range,4,0.15,Casual Dining,12.4,0.03,Frazer Town
1000330,Office Worker,trial_only,32,83888,409.0,Budget,1,0.2,Casual Dining,31.4,0.15,Koramangala 4th Block
1000331,Family,regular,32,93023,712.0,Mid-range,6,0.15,Fine Dining,6.7,0.03,Kammanahalli
1000332,Student,trial_only,23,21651,281.0,Budget,2,0.35,Quick Bites,6.5,0.15,Indiranagar
1000333,Family,occasional,35,151250,551.0,Mid-range,5,0.15,Fine Dining,16.4,0.06,BTM
1000334,Couple,power_user,24,126865,456.0,Budget,2,0.3,Fine Dining,4.2,0.01,Marathahalli
1000335,Student,regular,21,10676,393.0,Budget,1,0.35,Quick Bites,18.3,0.03,Banaswadi
1000336,Family,trial_only,26,133891,909.0,Mid-range,7,0.15,Food Court,15.1,0.15,HSR
1000337,Student,occasional,22,32829,227.0,Budget,1,0.35,Quick Bites,11.2,0.06,Commercial Street
1000338,Family,trial_only,40,101984,890.0,Mid-range,4,0.15,Food Court,59.5,0.15,Koramangala 7th Block
1000339,Student,regular,21,23568,366.0,Budget,1,0.35,Cafe,9.1,0.03,Kammanahalli
1000340,Food Explorer,occasional,29,61184,427.0,Budget,1,0.7,Bar,18.3,0.06,Brigade Road
1000341,Student,occasional,22,28030,333.0,Budget,1,0.35,Quick Bites,5.3,0.06,Shanti Nagar
1000342,Food Explorer,trial_only,34,49450,852.0,Mid-range,1,0.7,Microbrewery,22.5,0.15,Magadi Road
1000343,Couple,power_user,43,101944,768.0,Mid-range,1,0.3,Cafe,4.1,0.01,Rajajinagar
1000344,Family,trial_only,54,109518,907.0,Mid-range,2,0.15,Casual Dining,12.8,0.15,Old Airport Road
1000345,Couple,regular,25,114117,1309.0,Premium,2,0.3,Fine Dining,6.3,0.03,Church Street
1000346,Couple,trial_only,38,99410,1764.0,Premium,4,0.3,Microbrewery,21.4,0.15,Electronic City
1000347,Food Explorer,occasional,23,118534,739.0,Mid-range,1,0.7,Dessert Parlor,19.0,0.06,Jayanagar
1000348,Office Worker,occasional,30,88987,409.0,Budget,2,0.2,Casual Dining,15.8,0.06,Koramangala 6th Block
1000349,Family,regular,46,94098,741.0,Mid-range,3,0.15,Cafe,0.8,0.03,JP Nagar
1000350,Student,trial_only,21,10932,462.0,Budget,1,0.35,Cafe,21.8,0.15,Bellandur
1000351,Family,regular,49,119126,729.0,Mid-range,2,0.15,Casual Dining,16.8,0.03,HSR
1000352,Student,occasional,24,24754,347.0,Budget,2,0.35,Cafe,24.2,0.06,Indiranagar
1000353,Family,occasional,55,150204,752.0,Mid-range,3,0.15,Casual Dining,10.5,0.06,Malleshwaram
1000354,Family,occasional,44,122999,1016.0,Premium,5,0.15,Casual Dining,21.9,0.06,BTM
1000355,Office Worker,occasional,35,65184,563.0,Mid-range,1,0.2,Quick Bites,9.1,0.06,Wilson Garden
1000356,Office Worker,occasional,37,31373,448.0,Budget,3,0.2,Cafe,18.9,0.06,BTM
1000357,Couple,occasional,29,126263,1078.0,Premium,6,0.3,Cafe,7.3,0.06,Whitefield
1000358,Couple,occasional,30,82974,1071.0,Premium,3,0.3,Lounge,42.7,0.06,HBR Layout
1000359,Office Worker,occasional,29,53064,277.0,Budget,1,0.2,Casual Dining,10.8,0.06,Domlur
1000360,Family,occasional,46,110751,820.0,Mid-range,2,0.15,Casual Dining,13.2,0.06,BTM
1000361,Food Explorer,trial_only,28,45729,620.0,Mid-range,2,0.7,Sweet Shop,52.9,0.15,Old Airport Road
1000362,Student,occasional,18,22357,235.0,Budget,1,0.35,Bakery,12.9,0.06,Shivajinagar
1000363,Student,regular,23,19530,153.0,Budget,1,0.35,Cafe,6.8,0.03,Koramangala 1st Block
1000364,Student,occasional,23,15836,317.0,Budget,2,0.35,Dessert Parlor,14.5,0.06,Domlur
1000365,Family,power_user,41,89503,867.0,Mid-range,5,0.15,Fine Dining,3.3,0.01,Koramangala 1st Block
1000366,Office Worker,regular,38,32046,489.0,Budget,1,0.2,Quick Bites,2.4,0.03,HSR
1000367,Couple,occasional,41,138770,903.0,Mid-range,1,0.3,Fine Dining,17.6,0.06,JP Nagar
1000368,Family,regular,52,95261,879.0,Mid-range,4,0.15,Casual Dining,4.0,0.03,Jayanagar
1000369,Office Worker,occasional,27,82474,432.0,Budget,1,0.2,Food Court,7.7,0.06,Jayanagar
1000370,Couple,trial_only,26,133637,1459.0,Premium,3,0.3,Fine Dining,20.4,0.15,Residency Road
1000371,Couple,regular,31,95744,908.0,Mid-range,2,0.3,Lounge,1.9,0.03,JP Nagar
1000372,Office Worker,power_user,37,78472,565.0,Mid-range,1,0.2,Quick Bites,2.0,0.01,Residency Road
1000373,Office Worker,regular,39,42679,601.0,Mid-range,1,0.2,Casual Dining,2.2,0.03,Koramangala 6th Block
1000374,Office Worker,regular,24,40845,462.0,Budget,2,0.2,Quick Bites,0.7,0.03,Koramangala 4th Block
1000375,Student,occasional,23,32476,332.0,Budget,1,0.35,Cafe,21.7,0.06,Frazer Town
1000376,Student,occasional,21,26158,363.0,Budget,1,0.35,Cafe,10.1,0.06,Kammanahalli
1000377,Food Explorer,occasional,37,95134,344.0,Budget,1,0.7,Kiosk,15.2,0.06,Marathahalli
1000378,Office Worker,regular,35,85419,401.0,Budget,1,0.2,Casual Dining,9.0,0.03,Richmond Road
1000379,Office Worker,occasional,24,30837,468.0,Budget,1,0.2,Quick Bites,30.3,0.06,BTM
1000380,Family,power_user,37,80653,1205.0,Premium,2,0.15,Fine Dining,2.1,0.01,Banaswadi
1000381,Family,occasional,23,175401,561.0,Mid-range,5,0.15,Casual Dining,12.7,0.06,Brookefield
1000382,Food Explorer,occasional,28,50294,1009.0,Premium,3,0.7,Pop Up,18.3,0.06,"ITPL Main Road, Whitefield"
1000383,Couple,power_user,40,94853,1142.0,Premium,4,0.3,Lounge,0.6,0.01,Koramangala 5th Block
1000384,Office Worker,trial_only,35,31328,447.0,Budget,1,0.2,Cafe,18.4,0.15,HSR
1000385,Office Worker,occasional,35,49546,572.0,Mid-range,1,0.2,Food Court,12.3,0.06,Wilson Garden
1000386,Food Explorer,regular,34,53793,1105.0,Premium,1,0.7,Delivery,3.7,0.03,Jayanagar
1000387,Family,occasional,20,90696,885.0,Mid-range,3,0.15,Fine Dining,7.9,0.06,Koramangala 4th Block
1000388,Food Explorer,occasional,33,105117,891.0,Mid-range,2,0.7,Kiosk,6.5,0.06,Hennur
1000389,Student,regular,21,16894,226.0,Budget,1,0.35,Cafe,30.4,0.03,Kalyan Nagar
1000390,Couple,regular,35,131399,1041.0,Premium,4,0.3,Fine Dining,5.7,0.03,Whitefield
1000391,Family,occasional,27,167385,530.0,Mid-range,2,0.15,Dessert Parlor,6.2,0.06,HSR
1000392,Student,trial_only,22,23511,259.0,Budget,1,0.35,Cafe,20.9,0.15,Jayanagar
1000393,Family,occasional,41,124628,913.0,Mid-range,3,0.15,Dessert Parlor,5.8,0.06,Kalyan Nagar
1000394,Family,occasional,34,100028,842.0,Mid-range,4,0.15,Fine Dining,13.1,0.06,Seshadripuram
1000395,Student,occasional,18,26667,438.0,Budget,2,0.35,Dessert Parlor,15.3,0.06,BTM
1000396,Office Worker,regular,24,78407,655.0,Mid-range,1,0.2,Casual Dining,14.3,0.03,Bellandur
1000397,Couple,power_user,31,136317,1159.0,Premium,2,0.3,Cafe,0.7,0.01,Rajajinagar
1000398,Office Worker,regular,32,41701,382.0,Budget,1,0.2,Food Court,11.2,0.03,Old Airport Road
1000399,Office Worker,trial_only,40,71172,566.0,Mid-range,1,0.2,Delivery,25.7,0.15,Cunningham Road
1000400,Office Worker,trial_only,36,38391,576.0,Mid-range,1,0.2,Casual Dining,42.1,0.15,New BEL Road
1000401,Office Worker,trial_only,31,59414,494.0,Budget,1,0.2,Casual Dining,49.8,0.15,Koramangala 5th Block
1000402,Food Explorer,regular,27,47136,776.0,Mid-range,1,0.7,Club,13.2,0.03,Jayanagar
1000403,Couple,occasional,27,105000,1365.0,Premium,1,0.3,Cafe,4.7,0.06,Koramangala 4th Block
1000404,Student,occasional,18,31283,221.0,Budget,2,0.35,Quick Bites,19.1,0.06,HSR
1000405,Food Explorer,regular,23,105362,295.0,Budget,1,0.7,Sweet Shop,2.9,0.03,Marathahalli
1000406,Couple,regular,44,121485,1185.0,Premium,2,0.3,Cafe,2.9,0.03,JP Nagar
1000407,Office Worker,occasional,23,64652,430.0,Budget,1,0.2,Casual Dining,16.9,0.06,Indiranagar
1000408,Couple,occasional,43,112459,1283.0,Premium,1,0.3,Lounge,17.4,0.06,Kammanahalli
1000409,Student,occasional,22,12495,290.0,Budget,1,0.35,Cafe,20.2,0.06,Richmond Road
1000410,Food Explorer,regular,33,98198,174.0,Budget,3,0.7,Microbrewery,4.0,0.03,BTM
1000411,Family,occasional,54,141781,378.0,Budget,3,0.15,Casual Dining,15.5,0.06,Thippasandra
1000412,Family,power_user,48,77217,947.0,Mid-range,2,0.15,Casual Dining,3.3,0.01,Koramangala 7th Block
1000413,Student,regular,19,25809,247.0,Budget,1,0.35,Cafe,5.0,0.03,MG Road
1000414,Couple,occasional,45,88479,1130.0,Premium,1,0.3,Fine Dining,26.5,0.06,Ulsoor
1000415,Student,regular,19,22731,255.0,Budget,1,0.35,Beverage Shop,1.1,0.03,BTM
1000416,Student,trial_only,21,30353,227.0,Budget,2,0.35,Cafe,11.6,0.15,Ejipura
1000417,Student,occasional,22,18052,225.0,Budget,1,0.35,Dessert Parlor,26.4,0.06,Richmond Road
1000418,Couple,power_user,29,141677,1506.0,Premium,1,0.3,Microbrewery,3.4,0.01,Whitefield
1000419,Student,power_user,22,20421,281.0,Budget,1,0.35,Quick Bites,9.8,0.01,BTM
1000420,Food Explorer,occasional,34,81048,759.0,Mid-range,1,0.7,Club,19.7,0.06,East Bangalore
1000421,Family,regular,55,63463,954.0,Mid-range,2,0.15,Casual Dining,3.5,0.03,Thippasandra
1000422,Student,regular,24,13051,325.0,Budget,2,0.35,Food Court,11.6,0.03,Frazer Town
1000423,Student,regular,20,17042,364.0,Budget,2,0.35,Quick Bites,13.1,0.03,Koramangala 7th Block
1000424,Student,regular,22,34463,301.0,Budget,1,0.35,Cafe,7.4,0.03,Koramangala 4th Block
1000425,Family,occasional,49,91187,1073.0,Premium,3,0.15,Casual Dining,5.3,0.06,Koramangala 1st Block
1000426,Couple,occasional,24,89503,1447.0,Premium,1,0.3,Lounge,15.6,0.06,Cunningham Road
1000427,Student,regular,22,31351,377.0,Budget,1,0.35,Quick Bites,4.3,0.03,Residency Road
1000428,Couple,occasional,44,81899,918.0,Mid-range,2,0.3,Cafe,7.9,0.06,BTM
1000429,Student,regular,18,30323,321.0,Budget,2,0.35,Quick Bites,6.7,0.03,Jayanagar
1000430,Couple,occasional,40,61999,649.0,Mid-range,3,0.3,Fine Dining,2.5,0.06,Basavanagudi
1000431,Food Explorer,power_user,23,50654,950.0,Mid-range,1,0.7,Dhaba,2.3,0.01,Vijay Nagar
1000432,Couple,occasional,32,51262,1013.0,Premium,2,0.3,Cafe,7.5,0.06,Brookefield
1000433,Family,regular,49,74985,703.0,Mid-range,3,0.15,Casual Dining,2.5,0.03,Koramangala 1st Block
1000434,Couple,occasional,45,110367,790.0,Mid-range,3,0.3,Cafe,9.9,0.06,Banaswadi
1000435,Student,regular,23,12270,297.0,Budget,1,0.35,Food Court,4.1,0.03,Basavanagudi
1000436,Student,trial_only,23,25311,279.0,Budget,1,0.35,Quick Bites,49.5,0.15,Frazer Town
1000437,Student,regular,19,24978,446.0,Budget,1,0.35,Quick Bites,5.7,0.03,Basaveshwara Nagar
1000438,Office Worker,trial_only,37,44054,536.0,Mid-range,1,0.2,Quick Bites,33.9,0.15,Ulsoor
1000439,Family,trial_only,43,64460,697.0,Mid-range,3,0.15,Casual Dining,59.9,0.15,Brigade Road
1000440,Family,regular,53,79438,467.0,Budget,2,0.15,Fine Dining,3.5,0.03,Residency Road
1000441,Couple,regular,37,64311,515.0,Mid-range,2,0.3,Microbrewery,5.9,0.03,Ejipura
1000442,Student,regular,18,23200,218.0,Budget,3,0.35,Quick Bites,8.7,0.03,Ulsoor
1000443,Family,trial_only,38,171718,534.0,Mid-range,4,0.15,Cafe,27.7,0.15,BTM
1000444,Student,occasional,23,20885,328.0,Budget,1,0.35,Dessert Parlor,11.3,0.06,BTM
1000445,Office Worker,occasional,37,68025,436.0,Budget,1,0.2,Cafe,10.4,0.06,Lavelle Road
1000446,Family,power_user,33,96438,803.0,Mid-range,3,0.15,Dessert Parlor,3.2,0.01,Brigade Road
1000447,Food Explorer,trial_only,25,47341,363.0,Budget,2,0.7,Cafe,12.9,0.15,Sanjay Nagar
1000448,Family,power_user,51,86188,830.0,Mid-range,5,0.15,Casual Dining,1.2,0.01,JP Nagar
1000449,Student,power_user,23,21981,186.0,Budget,2,0.35,Cafe,6.7,0.01,Malleshwaram
1000450,Family,regular,51,163117,782.0,Mid-range,3,0.15,Fine Dining,1.0,0.03,Bannerghatta Road
1000451,Student,occasional,22,16213,366.0,Budget,1,0.35,Quick Bites,6.8,0.06,BTM
1000452,Couple,trial_only,42,148383,1090.0,Premium,1,0.3,Microbrewery,39.8,0.15,Marathahalli
1000453,Family,occasional,34,136659,889.0,Mid-range,3,0.15,Casual Dining,25.0,0.06,Koramangala 5th Block
1000454,Student,regular,23,18889,142.0,Budget,1,0.35,Food Court,1.9,0.03,Koramangala 7th Block
1000455,Student,regular,21,25560,135.0,Budget,2,0.35,Cafe,12.5,0.03,Domlur
1000456,Student,occasional,23,27453,326.0,Budget,1,0.35,Bakery,70.3,0.06,Koramangala
1000457,Food Explorer,occasional,24,94874,862.0,Mid-range,1,0.7,Dessert Parlor,31.0,0.06,Koramangala 6th Block
1000458,Office Worker,regular,28,81933,426.0,Budget,1,0.2,Casual Dining,5.5,0.03,Koramangala 3rd Block
1000459,Couple,regular,28,116193,1844.0,Premium,1,0.3,Lounge,5.5,0.03,Old Airport Road
1000460,Family,occasional,34,63232,511.0,Mid-range,3,0.15,Casual Dining,15.0,0.06,JP Nagar
1000461,Family,trial_only,49,105271,664.0,Mid-range,3,0.15,Dessert Parlor,11.5,0.15,BTM
1000462,Student,occasional,18,32702,311.0,Budget,2,0.35,Cafe,8.9,0.06,Cunningham Road
1000463,Food Explorer,power_user,35,56567,716.0,Mid-range,3,0.7,Bakery,2.3,0.01,Sarjapur Road
1000464,Office Worker,occasional,37,59949,392.0,Budget,3,0.2,Cafe,21.4,0.06,New BEL Road
1000465,Family,regular,44,120029,588.0,Mid-range,6,0.15,Casual Dining,9.5,0.03,Banashankari
1000466,Family,trial_only,43,126810,924.0,Mid-range,2,0.15,Fine Dining,10.6,0.15,JP Nagar
1000467,Family,regular,24,164276,827.0,Mid-range,4,0.15,Casual Dining,5.0,0.03,Electronic City
1000468,Food Explorer,regular,33,83190,514.0,Mid-range,1,0.7,Meat Shop,2.0,0.03,Jayanagar
1000469,Student,occasional,19,10012,340.0,Budget,3,0.35,Dessert Parlor,28.0,0.06,Richmond Road
1000470,Office Worker,regular,27,44575,436.0,Budget,1,0.2,Food Court,4.8,0.03,BTM
1000471,Office Worker,regular,38,67861,436.0,Budget,1,0.2,Casual Dining,7.4,0.03,Bellandur
1000472,Office Worker,occasional,34,76935,432.0,Budget,1,0.2,Quick Bites,12.4,0.06,Whitefield
1000473,Student,occasional,24,26168,234.0,Budget,2,0.35,Cafe,19.9,0.06,Malleshwaram
1000474,Student,trial_only,21,28309,226.0,Budget,2,0.35,Dessert Parlor,10.3,0.15,Electronic City
1000475,Office Worker,regular,29,44445,397.0,Budget,1,0.2,Casual Dining,1.4,0.03,Malleshwaram
1000476,Office Worker,power_user,40,35747,453.0,Budget,1,0.2,Delivery,0.7,0.01,Kammanahalli
1000477,Office Worker,occasional,34,86909,263.0,Budget,1,0.2,Food Court,5.3,0.06,Banaswadi
1000478,Family,regular,51,127535,989.0,Mid-range,2,0.15,Food Court,2.1,0.03,Wilson Garden
1000479,Family,regular,21,148616,804.0,Mid-range,5,0.15,Casual Dining,3.3,0.03,BTM
1000480,Office Worker,trial_only,32,87422,343.0,Budget,2,0.2,Quick Bites,16.0,0.15,BTM
1000481,Office Worker,trial_only,37,40952,612.0,Mid-range,2,0.2,Quick Bites,4.6,0.15,JP Nagar
1000482,Student,power_user,23,31779,303.0,Budget,1,0.35,Food Court,2.5,0.01,Electronic City
1000483,Family,occasional,45,103956,533.0,Mid-range,3,0.15,Cafe,16.7,0.06,Brigade Road
1000484,Office Worker,occasional,25,67554,607.0,Mid-range,1,0.2,Quick Bites,4.7,0.06,Commercial Street
1000485,Student,regular,21,19667,408.0,Budget,1,0.35,Cafe,6.2,0.03,RT Nagar
1000486,Office Worker,occasional,24,41921,359.0,Budget,1,0.2,Food Court,5.8,0.06,Jayanagar
1000487,Office Worker,regular,37,82767,418.0,Budget,1,0.2,Quick Bites,12.2,0.03,Seshadripuram
1000488,Student,power_user,22,18680,263.0,Budget,3,0.35,Cafe,3.2,0.01,Whitefield
1000489,Family,trial_only,26,62974,422.0,Budget,2,0.15,Fine Dining,58.7,0.15,Koramangala 5th Block
1000490,Family,occasional,46,78043,865.0,Mid-range,4,0.15,Casual Dining,34.2,0.06,Richmond Road
1000491,Family,regular,45,175380,969.0,Mid-range,3,0.15,Casual Dining,0.8,0.03,Marathahalli
1000492,Family,occasional,21,158632,931.0,Mid-range,3,0.15,Dessert Parlor,12.3,0.06,Kammanahalli
1000493,Family,trial_only,23,139749,807.0,Mid-range,4,0.15,Casual Dining,55.5,0.15,Koramangala 8th Block
1000494,Office Worker,regular,26,76721,544.0,Mid-range,1,0.2,Cafe,11.0,0.03,Sarjapur Road
1000495,Couple,trial_only,25,114865,859.0,Mid-range,1,0.3,Pub,13.6,0.15,Domlur
1000496,Office Worker,trial_only,32,84622,632.0,Mid-range,1,0.2,Casual Dining,16.9,0.15,Indiranagar
1000497,Office Worker,regular,38,35979,373.0,Budget,1,0.2,Quick Bites,5.5,0.03,BTM
