restaurant_id,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,listed_in(type),popularity_score,appeal_score
R00215,1,0,3.1,5,Kumaraswamy Layout,Casual Dining,"North Indian, Chinese, Biryani, Kebab",500,Delivery,0.1679201674230344,0.4038586332078505
R00216,1,0,,0,Basavanagudi,Quick Bites,"North Indian, Chinese",300,Delivery,,0.3442019454913517
R00217,1,1,4.3,1129,Jayanagar,Casual Dining,"Italian, Salad",1300,Delivery,0.3628254170244081,0.756716673717104
R00218,1,0,3.9,56,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese",350,Delivery,0.272963939654115,0.5348938510545193
R00219,1,0,4.3,860,Banashankari,Dessert Parlor,"Desserts, Ice Cream",500,Delivery,0.3532365386974119,0.7442015171388845
R00220,1,0,3.8,412,Jayanagar,Casual Dining,"Andhra, Seafood, North Indian, Chinese",700,Delivery,0.2727508279161044,0.6109343163109222
R00221,1,1,3.9,142,Jayanagar,Casual Dining,"Mangalorean, Seafood, South Indian",1000,Delivery,0.2760295290077271,0.5811322288731063
R00222,1,0,3.0,23,Jayanagar,Quick Bites,Andhra,400,Delivery,0.1556585765975714,0.420878652503553
R00223,1,0,3.6,143,Jayanagar,Casual Dining,"South Indian, Biryani, Chinese, North Indian",750,Delivery,0.237355497976205,0.5315799755143708
R00224,1,1,2.8,80,Jayanagar,Casual Dining,"South Indian, Arabian, Chinese, North Indian, Seafood, Mangalorean",500,Delivery,0.131883969091132,0.3972728624011213
R00225,1,0,3.6,16,JP Nagar,Casual Dining,South Indian,400,Delivery,0.2328284067214522,0.4545553227127549
R00226,1,0,4.4,181,Jayanagar,Beverage Shop,"Beverages, Tea",250,Delivery,0.3419358671654606,0.6799470555735069
R00227,1,0,3.8,70,Jayanagar,Quick Bites,"North Indian, Street Food",200,Delivery,0.2605597632773211,0.5326898685725326
R00228,1,0,3.8,164,Basavanagudi,Quick Bites,"Pizza, Italian",600,Delivery,0.2639105237335949,0.5709162675742774
R00229,1,0,3.6,58,Kumaraswamy Layout,Quick Bites,"Cafe, Burger, Beverages",650,Delivery,0.2343255550104256,0.4990648396051195
R00230,0,0,3.8,148,Basavanagudi,"Casual Dining, Cafe","North Indian, Cafe, Chinese, Fast Food",550,Delivery,0.2633401815282717,0.5663673095132129
R00231,0,0,3.9,206,Basavanagudi,Quick Bites,"South Indian, Mangalorean",450,Delivery,0.2783108978290199,0.598799697392522
R00232,0,0,,0,Basavanagudi,Bakery,"Bakery, Desserts",300,Delivery,,0.3442019454913517
R00233,0,0,,0,JP Nagar,Dessert Parlor,Ice Cream,200,Delivery,,0.3442019454913517
R00234,0,0,3.6,16,Mysore Road,Quick Bites,South Indian,300,Delivery,0.2328284067214522,0.4545553227127549
R00235,0,0,3.7,217,Basavanagudi,Casual Dining,"North Indian, Chinese, South Indian, Fast Food, Juices",450,Delivery,0.2528965564822764,0.5652328987409124
R00236,0,0,3.6,46,Basavanagudi,Quick Bites,"Andhra, South Indian, Biryani, North Indian",450,Delivery,0.2338977983564332,0.4909606428876231
R00237,0,0,3.8,148,Basavanagudi,Quick Bites,"Fast Food, Street Food",150,Delivery,0.2633401815282717,0.5663673095132129
R00238,0,0,3.4,30,Basavanagudi,Dessert Parlor,Desserts,250,Delivery,0.2075210045382067,0.4580816852095108
R00239,0,0,3.6,8,Mysore Road,Casual Dining,"North Indian, South Indian, Andhra, Chinese",800,Delivery,0.2325432356187906,0.4309676807824349
R00240,0,0,3.3,4,Jayanagar,Quick Bites,South Indian,250,Delivery,0.1936909726481049,0.4027184215425657
R00241,0,0,3.5,15,Basavanagudi,"Bakery, Quick Bites",Bakery,400,Delivery,0.2198895345271678,0.4466111065660384
R00242,0,0,,0,Basavanagudi,Quick Bites,South Indian,100,Delivery,,0.3442019454913517
R00243,0,0,,0,Uttarahalli,Quick Bites,"North Indian, Chinese",300,Delivery,,0.3442019454913517
R00244,0,0,,0,Jayanagar,Quick Bites,"North Indian, South Indian, Chinese, Beverages, Fast Food",200,Delivery,,0.3442019454913517
R00245,1,0,3.4,9,Uttarahalli,Quick Bites,Street Food,200,Delivery,0.20677243039372,0.4272311349047755
R00246,0,0,,0,Vijay Nagar,Quick Bites,"North Indian, Chinese, Biryani",350,Delivery,,0.3442019454913517
R00247,1,0,3.7,31,Mysore Road,Quick Bites,"South Indian, North Indian",300,Delivery,0.2462663283453943,0.4865083443927893
R00248,1,0,2.9,177,Jayanagar,Casual Dining,"North Indian, Chinese, Biryani, Andhra, Mangalorean",700,Delivery,0.1482448945173555,0.4179206230415306
R00249,1,0,3.7,22,Basavanagudi,Sweet Shop,"Mithai, Desserts",250,Delivery,0.2459455108549,0.4729627156694011
R00250,1,0,3.5,10,Kumaraswamy Layout,Beverage Shop,"Juices, Beverages",100,Delivery,0.2197113025880043,0.4343067245495546
R00251,1,0,3.7,136,Banashankari,Quick Bites,"Salad, Fast Food",600,Delivery,0.2500091990678277,0.5461648737348146
R00252,1,0,2.9,35,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese",250,Delivery,0.1431831074451122,0.4125036582171881
R00253,1,0,4.1,185,Jayanagar,Quick Bites,"Juices, Desserts",200,Delivery,0.3033687752974364,0.6287804486143771
R00254,1,0,3.2,17,Jayanagar,Cafe,"Cafe, Fast Food",900,Delivery,0.1812511498834784,0.4315474837358566
R00255,1,0,3.8,155,Mysore Road,Casual Dining,"South Indian, North Indian, Chinese, Street Food",400,Delivery,0.2635897062431006,0.5684174584739033
R00256,1,0,3.8,42,Banashankari,Quick Bites,"South Indian, North Indian, Chinese",300,Delivery,0.2595616644180056,0.5094545414373817
R00257,1,0,3.8,286,Basavanagudi,Casual Dining,North Indian,600,Delivery,0.2682593830491843,0.5952396055335173
R00258,1,0,3.8,160,Banashankari,Casual Dining,"North Indian, Chinese",700,Delivery,0.2637679381822641,0.569823752182571
R00259,1,0,3.8,59,Banashankari,Casual Dining,"North Indian, Chinese",750,Delivery,0.2601676530111614,0.5249154840450476
R00260,1,0,3.5,90,Jayanagar,Casual Dining,"Seafood, Biryani, South Indian, North Indian, Chinese",500,Delivery,0.2225630136146203,0.4999747508434888
R00261,1,0,3.7,51,Kumaraswamy Layout,Quick Bites,"South Indian, Mangalorean",350,Delivery,0.2469792561020483,0.5064210742262177
R00262,1,0,4.0,89,Jayanagar,Quick Bites,"South Indian, Beverages",200,Delivery,0.2870434962590457,0.5728721353719285
R00263,1,0,3.6,18,Banashankari,Quick Bites,"Fast Food, Rolls",250,Delivery,0.2328996994971176,0.4585968253463892
R00264,1,0,3.9,40,Basavanagudi,Casual Dining,"North Indian, Chinese, South Indian, Fast Food",600,Delivery,0.2723935974487917,0.5178071543771421
R00265,1,0,2.5,35,Basavanagudi,Quick Bites,Fast Food,200,Delivery,0.0915702042193057,0.3730859139092718
R00266,1,0,3.4,89,Jayanagar,Quick Bites,"North Indian, Chinese, Rolls",250,Delivery,0.209624141420336,0.4849748971855289
R00267,1,0,3.2,11,Basavanagudi,Quick Bites,"Beverages, Fast Food",150,Delivery,0.1810372715564823,0.4236365691975668
R00268,1,0,3.6,62,Banashankari,"Quick Bites, Cafe","Italian, Fast Food, Cafe, European",600,Delivery,0.2344681405617563,0.5014113405133493
R00269,1,0,3.9,33,Jayanagar,Dessert Parlor,Desserts,300,Delivery,0.2721440727339628,0.5080797254168553
R00270,1,0,3.8,32,Jayanagar,Sweet Shop,"Desserts, Mithai",250,Delivery,0.2592052005396786,0.4971504711890093
R00271,1,0,4.1,139,Jayanagar,Casual Dining,"North Indian, Chinese, South Indian",550,Delivery,0.3017290414571322,0.6131505721438528
R00272,1,0,3.2,154,Vijay Nagar,Quick Bites,Fast Food,300,Delivery,0.1861347050165583,0.4667359763252705
R00273,1,0,3.6,14,Banashankari,Bakery,"Bakery, Desserts",350,Delivery,0.2327571139457868,0.4499794933656996
R00274,1,0,3.7,237,Banashankari,Quick Bites,"South Indian, Fast Food",200,Delivery,0.2536094842389304,0.5688368597437078
R00275,1,0,3.9,388,Banashankari,Casual Dining,"Biryani, North Indian, Seafood, Andhra",650,Delivery,0.2847985404145712,0.6277200281993068
R00276,1,0,,0,Jayanagar,Quick Bites,"South Indian, Chinese",300,Delivery,,0.3442019454913517
R00277,1,0,3.9,128,Kumaraswamy Layout,Casual Dining,"South Indian, Chinese, Street Food, Juices",500,Delivery,0.2755304795780693,0.5761093919270721
R00278,1,1,4.1,1875,Jayanagar,Casual Dining,"North Indian, Afghani, Mughlai",1200,Delivery,0.3636111707346988,0.7374202116735131
R00279,1,0,3.8,90,Banashankari,Cafe,Cafe,650,Delivery,0.2612726910339751,0.5440779195020734
R00280,1,0,3.1,7,Kumaraswamy Layout,Quick Bites,"Italian, Chinese, Street Food",250,Delivery,0.1679914601986998,0.4109025538732966
R00281,1,0,3.7,38,Uttarahalli,Casual Dining,"South Indian, North Indian",400,Delivery,0.2465158530602232,0.4946220092760688
R00282,1,0,4.2,179,Banashankari,Delivery,Pizza,600,Delivery,0.3160581227768919,0.644421248522747
R00283,1,0,4.0,43,Basavanagudi,Dessert Parlor,"Desserts, Ice Cream",250,Delivery,0.2854037624187415,0.5324309528775104
R00284,1,0,4.3,275,Basavanagudi,Quick Bites,South Indian,100,Delivery,0.3323834018152826,0.6866505929437392
R00285,1,0,3.7,323,Jayanagar,Casual Dining,"Chinese, Thai, Momos",850,Delivery,0.2566750735925426,0.5815042894022475
R00286,1,0,3.1,28,Uttarahalli,Casual Dining,"South Indian, North Indian, Chinese",400,Delivery,0.1687400343431865,0.4303708034506099
R00287,1,0,3.9,18,Basavanagudi,Quick Bites,"South Indian, Healthy Food",200,Delivery,0.2716093769164723,0.4781816222761336
R00288,1,0,3.3,6,Basavanagudi,Quick Bites,"Street Food, Fast Food",100,Delivery,0.1937622654237703,0.4132168807583084
R00289,1,0,,0,Basavanagudi,Dessert Parlor,Beverages,100,Delivery,,0.3442019454913517
R00290,1,0,4.3,322,Jayanagar,Casual Dining,South Indian,400,Delivery,0.3340587820434195,0.6952652978294536
R00291,1,0,2.6,157,Jayanagar,Cafe,"Cafe, American, Pizza",450,Delivery,0.1088222893413467,0.365378405401865
R00292,1,0,3.9,543,Basavanagudi,Quick Bites,"South Indian, Fast Food",300,Delivery,0.2903237305286397,0.6425820148451815
R00293,1,0,3.7,180,Banashankari,Cafe,"Cafe, Pizza, Fast Food, Beverages",500,Delivery,0.2515776401324665,0.5575968935213964
R00294,1,0,4.2,444,Basavanagudi,Quick Bites,South Indian,100,Delivery,0.3255044155525574,0.692484655058601
R00295,1,0,3.9,134,Jayanagar,Quick Bites,"Street Food, North Indian, South Indian",400,Delivery,0.2757443579050655,0.578331139567662
R00296,1,0,3.8,577,Jayanagar,Casual Dining,"North Indian, South Indian, Biryani, Beverages",900,Delivery,0.2786324819084999,0.6252593465933871
R00297,1,0,4.2,60,Banashankari,Quick Bites,"South Indian, North Indian, Chinese, Street Food",200,Delivery,0.3118162026248007,0.5765275576427258
R00298,1,0,3.9,144,Jayanagar,Casual Dining,"North Indian, Chinese, Rolls",550,Delivery,0.2761008217833925,0.5818059369961046
R00299,1,0,4.1,787,Banashankari,Casual Dining,"Chinese, North Indian, Thai",800,Delivery,0.3248279007727216,0.6993688163941674
R00300,1,0,3.6,16,Basavanagudi,Quick Bites,South Indian,200,Delivery,0.2328284067214522,0.4545553227127549
R00301,1,0,3.6,84,Banashankari,Quick Bites,"South Indian, North Indian, Chinese",250,Delivery,0.2352523610940758,0.512198914930653
R00302,1,0,3.6,95,Banashankari,Quick Bites,"South Indian, Street Food",150,Delivery,0.2356444713602354,0.5166241473890263
R00303,1,1,4.0,349,Banashankari,Casual Dining,"Seafood, Biryani, Beverages, South Indian, North Indian, Kebab",1200,Delivery,0.2963115570955476,0.642120460189793
R00304,1,0,3.7,248,Kumaraswamy Layout,Quick Bites,"North Indian, Fast Food",400,Delivery,0.2540015945050901,0.570692084457579
R00305,1,0,4.1,216,Basavanagudi,Cafe,"Cafe, Continental, Beverages, Desserts",500,Delivery,0.3044738133202501,0.6369820604308158
R00306,1,0,,0,Kumaraswamy Layout,Casual Dining,Biryani,400,Delivery,,0.3442019454913517
R00307,1,0,4.0,324,Banashankari,Cafe,"Cafe, Italian, Continental",700,Delivery,0.2954203973997301,0.638614562597178
R00308,1,0,2.6,231,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese, Rolls, Biryani, Kebab",400,Delivery,0.1114601220409665,0.3678883330157999
R00309,1,0,3.4,102,Uttarahalli,Casual Dining,"South Indian, North Indian, Chinese, Beverages",400,Delivery,0.2100875444621611,0.4886700117569522
R00310,1,0,3.9,133,Banashankari,Cafe,"Cafe, Fast Food, Continental, Chinese, Momos",800,Delivery,0.2757087115172328,0.5779683793190279
R00311,1,0,2.8,45,Banashankari,Casual Dining,"Pizza, Italian, Salad",800,Delivery,0.1306363455169875,0.4006219619211276
R00312,1,0,3.9,149,Kumaraswamy Layout,Quick Bites,"Fast Food, Chinese, Rolls",300,Delivery,0.276279053722556,0.5834469827830087
R00313,1,0,3.8,75,Banashankari,Quick Bites,"Fast Food, Chinese",200,Delivery,0.2607379952164846,0.535822223110781
R00314,1,0,4.0,53,Rajarajeshwari Nagar,Delivery,"Mexican, Italian",600,Delivery,0.2857602262970685,0.5441638496161499
R00315,1,1,4.2,815,Jayanagar,Casual Dining,"North Indian, Chinese",900,Delivery,0.3387292254384889,0.721315408269601
R00316,1,1,4.0,633,Banashankari,Casual Dining,"North Indian, Chinese",800,Delivery,0.3064351312400343,0.6693696131289127
R00317,1,0,3.5,56,Jayanagar,Dessert Parlor,"Ice Cream, Desserts, Beverages",400,Delivery,0.2213510364283085,0.4854794416953172
R00318,1,0,3.0,82,Banashankari,Quick Bites,"South Indian, North Indian, Chinese, Street Food",300,Delivery,0.1577617134797007,0.4257433834037146
R00319,1,0,3.7,35,Jayanagar,Quick Bites,Fast Food,200,Delivery,0.2464089138967251,0.4913391468330207
R00320,1,0,3.6,20,Basavanagudi,Quick Bites,"Juices, Fast Food",150,Delivery,0.232970992272783,0.4622151096213491
R00321,1,0,3.1,14,Kumaraswamy Layout,Quick Bites,"South Indian, Chinese, Street Food",250,Delivery,0.1682409849135287,0.4227454154802302
R00322,1,0,3.9,70,Banashankari,Dessert Parlor,"Fast Food, Desserts, Ice Cream",400,Delivery,0.2734629890837727,0.5461842314887562
R00323,1,0,3.9,91,Jayanagar,Cafe,"Cafe, Fast Food, Chinese",300,Delivery,0.2742115632282594,0.5593288435832406
R00324,1,0,3.6,45,Jayanagar,Quick Bites,Biryani,200,Delivery,0.2338621519686005,0.4901958393517414
R00325,1,0,3.4,7,Banashankari,Quick Bites,"North Indian, Chinese",250,Delivery,0.2067011376180546,0.4202642681464267
R00326,1,0,3.8,28,Banashankari,Quick Bites,Fast Food,150,Delivery,0.2590626149883477,0.4911541077167299
R00327,1,0,3.6,24,Banashankari,Casual Dining,"North Indian, Chinese",600,Delivery,0.2331135778241138,0.468482114481258
R00328,1,0,3.8,36,Basavanagudi,Dessert Parlor,"Desserts, Momos",200,Delivery,0.2593477860910094,0.5024672426550993
R00329,1,0,3.5,11,Jayanagar,Quick Bites,Fast Food,200,Delivery,0.219746948975837,0.4372161986926566
R00330,1,0,3.8,77,Kumaraswamy Layout,Cafe,"Cafe, Continental, Fast Food",650,Delivery,0.2608092879921501,0.5370160028219563
R00331,1,0,3.2,8,Banashankari,Sweet Shop,"Mithai, Street Food",100,Delivery,0.1809303323929842,0.4169933434417858
R00332,1,0,3.7,14,Jayanagar,Quick Bites,South Indian,100,Delivery,0.2456603397522384,0.4554263089427935
R00333,1,0,3.8,210,Kumaraswamy Layout,Casual Dining,"North Indian, Chinese, Fast Food",600,Delivery,0.2655502575738991,0.5817958102196321
R00334,1,0,4.1,130,Jayanagar,Cafe,"Cafe, Italian, Pizza",650,Delivery,0.3014082239666379,0.6093974948090416
R00335,1,0,4.1,30,Jayanagar,Beverage Shop,"Beverages, Tea",100,Delivery,0.297843585183368,0.5213721479010948
R00336,1,0,3.8,144,Banashankari,Cafe,"Chinese, Cafe, Italian",700,Delivery,0.2631975959769409,0.565150037625223
R00337,1,0,3.4,11,Basavanagudi,Bar,"North Indian, Seafood, Chinese",800,Delivery,0.2068437231693854,0.4326896555276266
R00338,1,0,3.7,133,Jayanagar,Casual Dining,"Chinese, Thai, Continental, North Indian",700,Delivery,0.2499022599043296,0.5452561823186652
R00339,1,0,4.0,136,Jayanagar,Quick Bites,"South Indian, Fast Food",350,Delivery,0.2887188764871826,0.5954895474838002
R00340,1,0,3.1,4,Basavanagudi,Quick Bites,"South Indian, North Indian, Chinese",200,Delivery,0.1678845210352017,0.3989142963776112
R00341,1,0,3.5,11,Basavanagudi,"Sweet Shop, Quick Bites","Mithai, South Indian, Street Food, Fast Food",200,Delivery,0.219746948975837,0.4372161986926566
R00342,1,0,3.8,74,Basavanagudi,Quick Bites,"South Indian, North Indian, Chinese",300,Delivery,0.2607023488286519,0.5352131051951197
R00343,1,0,3.7,30,Basavanagudi,Quick Bites,"South Indian, North Indian, Desserts",300,Delivery,0.2462306819575616,0.4852061692201896
R00344,1,0,3.0,7,Basavanagudi,Quick Bites,"South Indian, Burger",200,Delivery,0.1550882343922482,0.40778198244892
R00345,1,0,3.8,75,Banashankari,"Cafe, Quick Bites","Cafe, South Indian",200,Delivery,0.2607379952164846,0.535822223110781
R00346,1,0,3.7,54,Basavanagudi,Cafe,"Cafe, Beverages",600,Delivery,0.2470861952655463,0.5087216221123008
R00347,1,0,3.6,23,Basavanagudi,Kiosk,"Beverages, Desserts",100,Delivery,0.2330779314362811,0.4670185299925515
R00348,1,0,3.2,119,Banashankari,Casual Dining,"North Indian, Chinese",400,Delivery,0.1848870814424138,0.4611530839334799
R00349,1,0,3.7,73,Banashankari,Quick Bites,"Biryani, Fast Food",400,Delivery,0.2477634766343676,0.5208931857452821
R00350,1,0,3.4,58,Basavanagudi,Cafe,"Cafe, Fast Food",400,Delivery,0.2085191033975223,0.473992196472465
R00351,1,0,3.6,129,Banashankari,Casual Dining,"Mangalorean, Seafood, North Indian",600,Delivery,0.2368564485465472,0.527774991038102
R00352,1,0,3.6,24,Banashankari,Quick Bites,"Biryani, Chinese, North Indian",250,Delivery,0.2331135778241138,0.468482114481258
R00353,1,0,3.0,175,Kumaraswamy Layout,Quick Bites,"Chinese, North Indian",400,Delivery,0.1610768275481417,0.4350913872992844
R00354,1,0,3.7,21,Mysore Road,Quick Bites,South Indian,300,Delivery,0.2459098644670673,0.4711392615834994
R00355,1,0,3.5,41,South Bangalore,Food Truck,"Pizza, Fast Food, BBQ",400,Delivery,0.220816340610818,0.4762632539746869
R00356,1,0,3.6,35,Jayanagar,Quick Bites,"Seafood, Mangalorean",300,Delivery,0.2335056880902735,0.4814847107560416
R00357,1,0,4.1,176,Basavanagudi,Casual Dining,"Andhra, North Indian, Chinese",800,Delivery,0.3030479578069421,0.6261004238202355
R00358,1,0,3.5,45,Banashankari,Beverage Shop,"Beverages, Ice Cream, Fast Food",300,Delivery,0.2209589261621488,0.4789991046729146
R00359,1,0,3.7,47,Jayanagar,"Quick Bites, Dessert Parlor","Fast Food, Desserts, Beverages",400,Delivery,0.2468366705507174,0.5031381298067319
R00360,1,1,3.7,36,Jayanagar,Casual Dining,"Chinese, North Indian, Pizza, Italian",650,Delivery,0.2464445602845578,0.4924628875134985
R00361,1,0,3.8,52,Kumaraswamy Layout,"Beverage Shop, Quick Bites","Beverages, Fast Food",400,Delivery,0.2599181282963326,0.519166931684276
R00362,1,0,2.7,123,Banashankari,Quick Bites,Fast Food,200,Delivery,0.1205135379614865,0.3815867283697899
R00363,1,0,3.6,59,Kumaraswamy Layout,Casual Dining,North Indian,700,Delivery,0.2343612013982582,0.4996656032626623
R00364,1,0,3.2,4,Kumaraswamy Layout,Quick Bites,"South Indian, Biryani",300,Delivery,0.1807877468416533,0.4008163589600885
R00365,1,0,3.8,101,Banashankari,Quick Bites,"Biryani, Fast Food",400,Delivery,0.2616648013001348,0.5492787156300548
R00366,1,0,3.7,54,Banashankari,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400,Delivery,0.2470861952655463,0.5087216221123008
R00367,1,0,,0,Banashankari,Quick Bites,South Indian,200,Delivery,,0.3442019454913517
R00368,1,0,3.6,22,Basavanagudi,Quick Bites,Fast Food,200,Delivery,0.2330422850484484,0.4654903269525262
R00369,1,0,3.1,31,Banashankari,Takeaway,"Rolls, Lebanese",250,Delivery,0.1688469735066846,0.4312296505895447
R00370,1,0,3.0,29,Kumaraswamy Layout,Cafe,"Cafe, Fast Food, Chinese",500,Delivery,0.1558724549245676,0.4218064883996905
R00371,1,0,3.4,6,Jayanagar,Beverage Shop,Beverages,100,Delivery,0.206665491230222,0.4159485663820789
R00372,1,0,3.0,22,Basavanagudi,Quick Bites,"South Indian, North Indian, Chinese",250,Delivery,0.1556229302097387,0.4206559946512772
R00373,1,0,2.9,11,Banashankari,Quick Bites,North Indian,500,Delivery,0.1423275941371274,0.4100569397024769
R00374,1,0,3.9,101,Basavanagudi,Quick Bites,South Indian,150,Delivery,0.2745680271065864,0.5644985649916023
R00375,1,1,4.1,442,Jayanagar,"Pub, Casual Dining","Continental, Finger Food, Seafood, Pizza",1200,Delivery,0.3125298969704402,0.6726803755225359
R00376,1,0,3.5,155,Basavanagudi,Quick Bites,"Biryani, Fast Food",400,Delivery,0.2248800288237458,0.5176513111035768
R00377,1,0,3.4,12,Banashankari,"Beverage Shop, Quick Bites","Beverages, Fast Food, Juices",150,Delivery,0.2068793695572181,0.4350195227137169
R00378,1,0,3.6,15,Basavanagudi,Quick Bites,South Indian,100,Delivery,0.2327927603336195,0.452342768365914
R00379,1,0,3.5,10,Basavanagudi,Quick Bites,South Indian,200,Delivery,0.2197113025880043,0.4343067245495546
